filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_2225.mat,-1.5,2.070588235294118,23.251458904042302,25.847179294416122,25.923815205956934,-8.357908583535256
room_acoustic_data_room_2226.mat,-1.5,2.0823529411764707,22.89351004159218,25.52306663366078,25.567397296082127,-8.234055623987302
room_acoustic_data_room_2227.mat,-1.5,2.0941176470588236,23.390846367140938,26.010357454538507,26.055490190368666,-8.399236709873902
room_acoustic_data_room_2228.mat,-1.5,2.1058823529411765,23.740306822983626,26.353531457556212,26.409424362700094,-8.508182906055252
room_acoustic_data_room_2229.mat,-1.5,2.1176470588235294,23.927983734432043,26.549830332532814,26.602400703449423,-8.550056299795187
room_acoustic_data_room_2230.mat,-1.5,2.1294117647058823,23.993012485840847,26.62745393515188,26.674614727989507,-8.565298325324168
room_acoustic_data_room_2231.mat,-1.5,2.1411764705882352,23.936295017422893,26.598954836994224,26.616106531817145,-8.555152183198443
room_acoustic_data_room_2232.mat,-1.5,2.152941176470588,23.742743947535075,26.43933657263596,26.417066205414773,-8.504224655670885
room_acoustic_data_room_2233.mat,-1.5,2.164705882352941,23.394032211295283,26.118073977145706,26.064414595575297,-8.39285438206607
room_acoustic_data_room_2234.mat,-1.5,2.176470588235294,22.92562668457429,25.63659186958605,25.616643479070376,-8.253326845438785
room_acoustic_data_room_2235.mat,-1.5,2.1882352941176473,23.33250497600417,25.979453661416436,26.036876879592196,-8.384439623181905
room_acoustic_data_room_2236.mat,-1.5,2.2,23.68578094535946,26.266053071693214,26.40446484242772,-8.477144228779355
room_acoustic_data_room_2237.mat,-1.5,2.211764705882353,23.927378756319946,26.43486150285481,26.67147809534379,-8.552680972821706
room_acoustic_data_room_2238.mat,-1.5,2.223529411764706,24.026054451261306,26.48966714275432,26.788333854890528,-8.581414695052219
room_acoustic_data_room_2239.mat,-1.5,2.235294117647059,23.965443194418825,26.42134270674291,26.73242913328009,-8.547458391241236
room_acoustic_data_room_2240.mat,-1.5,2.2470588235294118,23.75874997439183,26.24659460669035,26.505146360024003,-8.463847238181149
room_acoustic_data_room_2241.mat,-1.5,2.2588235294117647,23.432438644105886,25.9732810859322,26.153238418820347,-8.356008598341345
room_acoustic_data_room_2242.mat,-1.5,2.2705882352941176,22.9730746807925,25.575641531698842,25.670751418757458,-8.207831639997256
room_acoustic_data_room_2243.mat,-1.5,2.2823529411764705,23.14214077973152,25.785286560985657,25.804556925313197,-8.251919604961564
room_acoustic_data_room_2244.mat,-1.5,2.2941176470588234,23.531130574032012,26.181777894203357,26.181142128083714,-8.357965271088744
room_acoustic_data_room_2245.mat,-1.5,2.3058823529411763,23.781935658322922,26.43373506656254,26.436518524076963,-8.419519409826115
room_acoustic_data_room_2246.mat,-1.5,2.3176470588235296,23.917822239078173,26.56148221482107,26.584733484101505,-8.461724306992886
room_acoustic_data_room_2247.mat,-1.5,2.3294117647058825,23.942338593988097,26.584835079949777,26.61569636602588,-8.488668648259178
room_acoustic_data_room_2248.mat,-1.5,2.3411764705882354,23.83046797070135,26.489572652638568,26.50017442798734,-8.475168930237032
room_acoustic_data_room_2249.mat,-1.5,2.3529411764705883,23.589023394233173,26.259952648344836,26.261938525806258,-8.427127391572071
room_acoustic_data_room_2250.mat,-1.5,2.364705882352941,23.203363931971957,25.861478140591245,25.902631540419023,-8.327569743734973
room_acoustic_data_room_2251.mat,-1.5,2.376470588235294,23.223336996592256,25.842277360029968,25.943000040603575,-8.347835062331919
room_acoustic_data_room_2252.mat,-1.5,2.388235294117647,23.682117870694913,26.246032645990894,26.406982714406517,-8.496361718351409
room_acoustic_data_room_2253.mat,-1.5,2.4,23.99368077519987,26.49248240617636,26.734652491730113,-8.589496903787516
room_acoustic_data_room_2254.mat,-1.5,2.411764705882353,24.1612764581437,26.599135768450466,26.924561759868002,-8.632642119515216
room_acoustic_data_room_2255.mat,-1.5,2.4235294117647057,24.194942883352475,26.611906537366757,26.958999888721763,-8.636419812300257
