filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_1727.mat,2.235294117647059,-1.0,24.173120084722377,25.966520741791133,26.423602563849123,-8.76004930513172
room_acoustic_data_room_1728.mat,2.2470588235294118,-1.0,24.008704413371337,25.780552384024773,26.260033232840424,-8.718535786886646
room_acoustic_data_room_1729.mat,2.2588235294117647,-1.0,23.695909640603592,25.463503866868507,25.97380797097333,-8.623882798147442
room_acoustic_data_room_1730.mat,2.2705882352941176,-1.0,23.23574194058726,25.020005177752832,25.548687348839362,-8.474410067759573
room_acoustic_data_room_1731.mat,2.2823529411764705,-1.0,23.44031603228812,25.173655912523362,25.746447950827765,-8.554191807005068
room_acoustic_data_room_1732.mat,2.2941176470588234,-1.0,23.891889648847553,25.544894721185322,26.18975268574992,-8.723258272036963
room_acoustic_data_room_1733.mat,2.3058823529411763,-1.0,24.20102995589221,25.793014460688024,26.508259530359393,-8.843424980204302
room_acoustic_data_room_1734.mat,2.3176470588235296,-1.0,24.37473402171228,25.92887509052394,26.695876253905524,-8.923577966772646
room_acoustic_data_room_1735.mat,2.3294117647058825,-1.0,24.406674339773016,25.966673519062,26.73581353782758,-8.957942542954584
room_acoustic_data_room_1736.mat,2.3411764705882354,-1.0,24.310521917243104,25.908896058189057,26.642991501295654,-8.9600238672223
room_acoustic_data_room_1737.mat,2.3529411764705883,-1.0,24.082165523686005,25.74348981131773,26.417628930375287,-8.924788864859782
room_acoustic_data_room_1738.mat,2.364705882352941,-1.0,23.704171926051778,25.434692312111338,26.046440185879646,-8.832458462837646
room_acoustic_data_room_1739.mat,2.376470588235294,-1.0,23.742962574444366,25.480516910371335,26.076502691043366,-8.871371310614995
room_acoustic_data_room_1740.mat,2.388235294117647,-1.0,24.230473894034603,25.90892840428964,26.543103357251777,-9.049118347912078
room_acoustic_data_room_1741.mat,2.4,-1.0,24.567869460688424,26.1967707525461,26.87272701346929,-9.168425192325193
room_acoustic_data_room_1742.mat,2.411764705882353,-1.0,24.77683215818663,26.362018433771823,27.083907546357175,-9.253144078159888
room_acoustic_data_room_1743.mat,2.4235294117647057,-1.0,24.858655309131255,26.4264502154948,27.1621068018938,-9.305184100980997
room_acoustic_data_room_1744.mat,2.4352941176470586,-1.0,24.792719191626883,26.38350377426981,27.079749987449212,-9.303725747950892
room_acoustic_data_room_1745.mat,2.447058823529412,-1.0,24.59669335830263,26.244729267602168,26.86622775491228,-9.265578514283503
room_acoustic_data_room_1746.mat,2.458823529411765,-1.0,24.24865799903461,25.959053255219505,26.51167922764415,-9.166767275511457
room_acoustic_data_room_1747.mat,2.4705882352941178,-1.0,24.07842146497063,25.82046540211482,26.32896527231329,-9.113598959892123
room_acoustic_data_room_1748.mat,2.4823529411764707,-1.0,24.58473958737438,26.253508209955342,26.801850471514165,-9.277676462512998
room_acoustic_data_room_1749.mat,2.4941176470588236,-1.0,24.96014561799555,26.558653161825625,27.158604426216026,-9.399773724225874
room_acoustic_data_room_1750.mat,2.5058823529411764,-1.0,25.209332935198553,26.764980062196237,27.380949865357064,-9.48715402223675
room_acoustic_data_room_1751.mat,2.5176470588235293,-1.0,25.328044039897613,26.884295472578316,27.461655694209416,-9.536348731715986
room_acoustic_data_room_1752.mat,2.5294117647058822,-1.0,25.315603430955797,26.92441963227132,27.405567341597393,-9.546546428110045
room_acoustic_data_room_1753.mat,2.541176470588235,-1.0,25.1507024957348,26.846427645333577,27.210179656090205,-9.495756130609955
room_acoustic_data_room_1754.mat,2.552941176470588,-1.0,24.84553500532391,26.63737398159523,26.873043524101355,-9.394590328496967
room_acoustic_data_room_1755.mat,2.5647058823529414,-1.0,24.429652535011563,26.313192045723746,26.44372887621673,-9.252966421383762
room_acoustic_data_room_1756.mat,2.5764705882352943,-1.0,25.006963678981542,26.832350299679174,26.92798039884943,-9.451403747682985
room_acoustic_data_room_1757.mat,2.588235294117647,-1.0,25.4412636724407,27.203988856271117,27.30392035287583,-9.593109960256394
