filename,source_x,source_y,PSNR_Mag
room_acoustic_data_room_3450.mat,5.0,1.423529411764706,16.02735837397077
room_acoustic_data_room_3451.mat,5.0,1.4352941176470588,16.02735837397077
room_acoustic_data_room_3452.mat,5.0,1.4470588235294117,16.02735837397077
room_acoustic_data_room_3453.mat,5.0,1.4588235294117646,16.02735837397077
room_acoustic_data_room_3454.mat,5.0,1.4705882352941178,16.02735837397077
room_acoustic_data_room_3455.mat,5.0,1.4823529411764707,16.02735837397077
room_acoustic_data_room_3456.mat,5.0,1.4941176470588236,16.02735837397077
room_acoustic_data_room_3457.mat,5.0,1.5058823529411764,16.02735837397077
room_acoustic_data_room_3458.mat,5.0,1.5176470588235293,16.02735837397077
room_acoustic_data_room_3459.mat,5.0,1.5294117647058822,16.02735837397077
room_acoustic_data_room_3460.mat,5.0,1.5411764705882354,16.02735837397077
room_acoustic_data_room_3461.mat,5.0,1.5529411764705883,16.02735837397077
room_acoustic_data_room_3462.mat,5.0,1.5647058823529412,16.02735837397077
room_acoustic_data_room_3463.mat,5.0,1.576470588235294,16.02735837397077
room_acoustic_data_room_3464.mat,5.0,1.588235294117647,16.02735837397077
room_acoustic_data_room_3465.mat,5.0,1.6,16.02735837397077
room_acoustic_data_room_3466.mat,5.0,1.611764705882353,16.02735837397077
room_acoustic_data_room_3467.mat,5.0,1.6235294117647059,16.02735837397077
room_acoustic_data_room_3468.mat,5.0,1.6352941176470588,16.02735837397077
room_acoustic_data_room_3469.mat,5.0,1.6470588235294117,16.02735837397077
room_acoustic_data_room_3470.mat,5.0,1.6588235294117648,16.02735837397077
room_acoustic_data_room_3471.mat,5.0,1.6705882352941177,16.02735837397077
room_acoustic_data_room_3472.mat,5.0,1.6823529411764706,16.02735837397077
room_acoustic_data_room_3473.mat,5.0,1.6941176470588235,16.02735837397077
room_acoustic_data_room_3474.mat,5.0,1.7058823529411764,16.02735837397077
room_acoustic_data_room_3475.mat,5.0,1.7176470588235293,16.02735837397077
room_acoustic_data_room_3476.mat,5.0,1.7294117647058824,16.02735837397077
room_acoustic_data_room_3477.mat,5.0,1.7411764705882353,16.02735837397077
room_acoustic_data_room_3478.mat,5.0,1.7529411764705882,16.02735837397077
room_acoustic_data_room_3479.mat,5.0,1.7647058823529411,16.02735837397077
room_acoustic_data_room_3480.mat,5.0,1.776470588235294,16.02735837397077
room_acoustic_data_room_3481.mat,5.0,1.7882352941176471,16.02735837397077
room_acoustic_data_room_3482.mat,5.0,1.8,16.02735837397077
room_acoustic_data_room_3483.mat,5.0,1.811764705882353,16.02735837397077
room_acoustic_data_room_3484.mat,5.0,1.8235294117647058,16.02735837397077
room_acoustic_data_room_3485.mat,5.0,1.8352941176470587,16.02735837397077
room_acoustic_data_room_3486.mat,5.0,1.8470588235294119,16.02735837397077
room_acoustic_data_room_3487.mat,5.0,1.8588235294117648,16.02735837397077
room_acoustic_data_room_3488.mat,5.0,1.8705882352941177,16.02735837397077
room_acoustic_data_room_3489.mat,5.0,1.8823529411764706,16.02735837397077
room_acoustic_data_room_3490.mat,5.0,1.8941176470588235,16.02735837397077
room_acoustic_data_room_3491.mat,5.0,1.9058823529411764,16.02735837397077
room_acoustic_data_room_3492.mat,5.0,1.9176470588235295,16.02735837397077
room_acoustic_data_room_3493.mat,5.0,1.9294117647058824,16.02735837397077
room_acoustic_data_room_3494.mat,5.0,1.9411764705882353,16.02735837397077
room_acoustic_data_room_3495.mat,5.0,1.9529411764705882,16.02735837397077
room_acoustic_data_room_3496.mat,5.0,1.964705882352941,16.02735837397077
room_acoustic_data_room_3497.mat,5.0,1.9764705882352942,16.02735837397077
room_acoustic_data_room_3498.mat,5.0,1.988235294117647,16.02735837397077
room_acoustic_data_room_3499.mat,5.0,2.0,16.02735837397077
room_acoustic_data_room_3500.mat,5.0,2.011764705882353,16.02735837397077
room_acoustic_data_room_3501.mat,5.0,2.023529411764706,16.02735837397077
room_acoustic_data_room_3502.mat,5.0,2.0352941176470587,16.02735837397077
room_acoustic_data_room_3503.mat,5.0,2.0470588235294116,16.02735837397077
room_acoustic_data_room_3504.mat,5.0,2.0588235294117645,16.02735837397077
room_acoustic_data_room_3505.mat,5.0,2.070588235294118,16.02735837397077
room_acoustic_data_room_3506.mat,5.0,2.0823529411764707,16.02735837397077
room_acoustic_data_room_3507.mat,5.0,2.0941176470588236,16.02735837397077
room_acoustic_data_room_3508.mat,5.0,2.1058823529411765,16.02735837397077
room_acoustic_data_room_3509.mat,5.0,2.1176470588235294,16.02735837397077
room_acoustic_data_room_3510.mat,5.0,2.1294117647058823,16.02735837397077
room_acoustic_data_room_3511.mat,5.0,2.1411764705882352,16.02735837397077
room_acoustic_data_room_3512.mat,5.0,2.152941176470588,16.02735837397077
room_acoustic_data_room_3513.mat,5.0,2.164705882352941,16.02735837397077
room_acoustic_data_room_3514.mat,5.0,2.176470588235294,16.02735837397077
room_acoustic_data_room_3515.mat,5.0,2.1882352941176473,16.02735837397077
room_acoustic_data_room_3516.mat,5.0,2.2,16.02735837397077
room_acoustic_data_room_3517.mat,5.0,2.211764705882353,16.02735837397077
room_acoustic_data_room_3518.mat,5.0,2.223529411764706,16.02735837397077
room_acoustic_data_room_3519.mat,5.0,2.235294117647059,16.02735837397077
room_acoustic_data_room_3520.mat,5.0,2.2470588235294118,16.02735837397077
room_acoustic_data_room_3521.mat,5.0,2.2588235294117647,16.02735837397077
room_acoustic_data_room_3522.mat,5.0,2.2705882352941176,16.02735837397077
room_acoustic_data_room_3523.mat,5.0,2.2823529411764705,16.02735837397077
